2014-08-06T11:35:18.109837|1407317718|Trento|region|ramTot|06_08_2014|386347
2014-08-06T11:40:16.383008|1407318016|Trento|region|ramTot|06_08_2014|386347
2014-08-06T11:45:16.120809|1407318316|Trento|region|ramTot|06_08_2014|386347
2014-08-06T11:50:16.026556|1407318616|Trento|region|ramTot|06_08_2014|386347
2014-08-06T11:55:16.083966|1407318916|Trento|region|ramTot|06_08_2014|386347
2014-08-06T12:00:16.050950|1407319216|Trento|region|ramTot|06_08_2014|386347
2014-08-06T12:05:16.628546|1407319516|Trento|region|ramTot|06_08_2014|386347
2014-08-06T12:10:15.866307|1407319815|Trento|region|ramTot|06_08_2014|386347
2014-08-06T12:15:16.582295|1407320116|Trento|region|ramTot|06_08_2014|386347
2014-08-06T12:20:16.057938|1407320416|Trento|region|ramTot|06_08_2014|386347
2014-08-06T12:25:15.701898|1407320715|Trento|region|ramTot|06_08_2014|386347
2014-08-06T12:30:16.615916|1407321016|Trento|region|ramTot|06_08_2014|386347
2014-08-06T12:35:16.954596|1407321316|Trento|region|ramTot|06_08_2014|386347
2014-08-06T12:40:16.698629|1407321616|Trento|region|ramTot|06_08_2014|386347
2014-08-06T12:45:15.946447|1407321915|Trento|region|ramTot|06_08_2014|386347
2014-08-06T12:50:17.509585|1407322217|Trento|region|ramTot|06_08_2014|386347
2014-08-06T12:55:16.687579|1407322516|Trento|region|ramTot|06_08_2014|386347
2014-08-06T13:00:16.571114|1407322816|Trento|region|ramTot|06_08_2014|386347
2014-08-06T13:05:16.165188|1407323116|Trento|region|ramTot|06_08_2014|386347
2014-08-06T13:10:16.253737|1407323416|Trento|region|ramTot|06_08_2014|386347
2014-08-06T13:15:16.511530|1407323716|Trento|region|ramTot|06_08_2014|386347
2014-08-06T13:20:16.224409|1407324016|Trento|region|ramTot|06_08_2014|386347
2014-08-06T13:25:16.193542|1407324316|Trento|region|ramTot|06_08_2014|386347
2014-08-06T13:30:16.217530|1407324616|Trento|region|ramTot|06_08_2014|0
2014-08-06T13:35:16.465334|1407324916|Trento|region|ramTot|06_08_2014|386347
2014-08-06T13:40:16.287462|1407325216|Trento|region|ramTot|06_08_2014|386347
2014-08-06T13:45:16.207834|1407325516|Trento|region|ramTot|06_08_2014|386347
2014-08-06T13:50:16.492401|1407325816|Trento|region|ramTot|06_08_2014|386347
2014-08-06T13:55:16.101032|1407326116|Trento|region|ramTot|06_08_2014|386347
2014-08-06T14:00:16.323510|1407326416|Trento|region|ramTot|06_08_2014|386347
2014-08-06T14:05:16.176537|1407326716|Trento|region|ramTot|06_08_2014|386347
2014-08-06T14:10:16.398150|1407327016|Trento|region|ramTot|06_08_2014|386347
2014-08-06T14:15:16.443777|1407327316|Trento|region|ramTot|06_08_2014|386347
2014-08-06T14:20:16.740435|1407327616|Trento|region|ramTot|06_08_2014|386347
2014-08-06T14:25:16.593244|1407327916|Trento|region|ramTot|06_08_2014|386347
2014-08-06T14:30:16.396448|1407328216|Trento|region|ramTot|06_08_2014|386347
2014-08-06T14:35:16.302724|1407328516|Trento|region|ramTot|06_08_2014|386347
2014-08-06T14:40:16.252432|1407328816|Trento|region|ramTot|06_08_2014|386347
2014-08-06T14:45:16.559370|1407329116|Trento|region|ramTot|06_08_2014|386347
2014-08-06T14:50:16.250608|1407329416|Trento|region|ramTot|06_08_2014|386347
2014-08-06T14:55:16.127724|1407329716|Trento|region|ramTot|06_08_2014|386347
2014-08-06T15:00:16.099718|1407330016|Trento|region|ramTot|06_08_2014|386347
2014-08-06T15:05:16.264379|1407330316|Trento|region|ramTot|06_08_2014|386347
2014-08-06T15:10:16.251671|1407330616|Trento|region|ramTot|06_08_2014|386347
2014-08-06T15:15:16.391394|1407330916|Trento|region|ramTot|06_08_2014|386347
